,TIMESTAMP,AMOUNT,PRICE,SIDE,ORDERID,LIST,OFFLOAD
195,1712349964126,0.0021,0.04945,sell,3923976654,SELL_PROFIT,True
196,1712350071494,0.0021,0.04945,sell,3923977171,SELL_PROFIT,True
197,1712350173293,0.0021,0.04945,sell,3923977773,SELL_PROFIT,True
198,1712350280146,0.0021,0.04945,sell,3923978507,SELL_PROFIT,True
199,1712349905506,0.0021,0.04946,sell,3923976194,SELL_PROFIT,True
200,1712349964419,0.0021,0.04946,sell,3923976656,SELL_PROFIT,True
201,1712349393420,0.0021,0.04947,sell,3923971994,SELL_PROFIT,True
202,1712349458416,0.0021,0.04947,sell,3923972404,SELL_PROFIT,True
203,1712349832987,0.0021,0.04947,sell,3923975960,SELL_PROFIT,True
204,1712349373078,0.0021,0.04948,sell,3923971875,SELL_PROFIT,True
205,1712349784649,0.0021,0.04948,sell,3923975717,SELL_PROFIT,True
206,1712349579996,0.0021,0.04949,sell,3923974156,SELL_PROFIT,True
207,1712349725367,0.0021,0.04949,sell,3923975332,SELL_PROFIT,True
208,1712349568405,0.0021,0.0495,sell,3923973993,SELL_PROFIT,True
209,1712349690816,0.0021,0.0495,sell,3923974942,SELL_PROFIT,True
210,1712349701957,0.0021,0.0495,sell,3923975047,SELL_PROFIT,True
211,1712349558015,0.0021,0.04951,sell,3923973881,SELL_PROFIT,True
212,1712349691063,0.0021,0.04951,sell,3923974952,SELL_PROFIT,True
213,1712251843649,0.0021,0.04992,sell,3922589217,SELL_PROFIT,True
214,1712250562981,0.0021,0.04993,sell,3922582333,SELL_PROFIT,True
215,1712250289673,0.0021,0.04994,sell,3922580236,SELL_PROFIT,True
216,1712250170890,0.0021,0.04995,sell,3922579234,SELL_PROFIT,True
217,1712247531266,0.0021,0.04996,sell,3922550200,SELL_PROFIT,True
218,1712250171132,0.0021,0.04996,sell,3922579240,SELL_PROFIT,True
219,1712247284756,0.0021,0.04997,sell,3922548010,SELL_PROFIT,True
220,1712250171374,0.0021,0.04997,sell,3922579243,SELL_PROFIT,True
221,1712247266287,0.0021,0.04998,sell,3922547851,SELL_PROFIT,True
222,1712247141131,0.0021,0.04999,sell,3922547096,SELL_PROFIT,True
223,1712247151506,0.0021,0.04999,sell,3922547261,SELL_PROFIT,True
224,1712242522629,0.0021,0.05008,sell,3922511659,SELL_PROFIT,True
225,1712242777992,0.0021,0.05008,sell,3922511660,SELL_PROFIT,True
226,1712242522383,0.0021,0.05009,sell,3922512122,SELL_PROFIT,True
227,1712242745767,0.0021,0.05009,sell,3922512124,SELL_PROFIT,True
228,1712242766504,0.0021,0.05009,sell,3922512127,SELL_PROFIT,True
229,1712242896372,0.0021,0.05009,sell,3922512129,SELL_PROFIT,True
230,1712242481211,0.0021,0.0501,sell,3922512494,SELL_PROFIT,True
231,1712242498817,0.0021,0.0501,sell,3922512495,SELL_PROFIT,True
232,1712242645123,0.0021,0.0501,sell,3922512496,SELL_PROFIT,True
233,1712242746015,0.0021,0.0501,sell,3922512498,SELL_PROFIT,True
234,1712242858891,0.0021,0.0501,sell,3922512501,SELL_PROFIT,True
235,1712243180484,0.0021,0.0501,sell,3922512505,SELL_PROFIT,True
236,1712242454411,0.0021,0.05011,sell,3922513046,SELL_PROFIT,True
237,1712242608100,0.0021,0.05011,sell,3922513057,SELL_PROFIT,True
238,1712242625968,0.0021,0.05011,sell,3922513065,SELL_PROFIT,True
239,1712242709790,0.0021,0.05011,sell,3922513072,SELL_PROFIT,True
240,1712242746261,0.0021,0.05011,sell,3922513074,SELL_PROFIT,True
241,1712243107883,0.0021,0.05011,sell,3922513076,SELL_PROFIT,True
242,1712243269577,0.0021,0.05011,sell,3922513079,SELL_PROFIT,True
243,1712243503723,0.0021,0.05011,sell,3922513080,SELL_PROFIT,True
244,1712243523088,0.0021,0.05011,sell,3922513085,SELL_PROFIT,True
245,1712243756711,0.0021,0.05011,sell,3922513092,SELL_PROFIT,True
246,1712242418129,0.0021,0.05012,sell,3922494575,SELL_PROFIT,True
247,1712242598788,0.0021,0.05012,sell,3922496889,SELL_PROFIT,True
248,1712242700949,0.0021,0.05012,sell,3922498205,SELL_PROFIT,True
249,1712243065621,0.0021,0.05012,sell,3922502550,SELL_PROFIT,True
250,1712243503473,0.0021,0.05012,sell,3922507164,SELL_PROFIT,True
251,1712243684752,0.0021,0.05012,sell,3922508506,SELL_PROFIT,True
252,1712242390265,0.0021,0.05013,sell,3922494029,SELL_PROFIT,True
253,1712243485024,0.0021,0.05013,sell,3922506789,SELL_PROFIT,True
254,1712243503968,0.0021,0.05013,sell,3922507169,SELL_PROFIT,True
255,1712238703683,0.0021,0.05014,sell,3922435291,SELL_PROFIT,True
256,1712239644293,0.0021,0.05014,sell,3922440400,SELL_PROFIT,True
257,1712242352864,0.0021,0.05014,sell,3922493555,SELL_PROFIT,True
258,1712242371216,0.0021,0.05014,sell,3922493774,SELL_PROFIT,True
259,1712243475468,0.0021,0.05014,sell,3922506674,SELL_PROFIT,True
260,1712244337968,0.0021,0.05014,sell,3922515491,SELL_PROFIT,True
261,1712238703403,0.0021,0.05015,sell,3922426350,SELL_PROFIT,True
262,1712239576089,0.0021,0.05015,sell,3922439366,SELL_PROFIT,True
263,1712239586104,0.0021,0.05015,sell,3922439605,SELL_PROFIT,True
264,1712239634698,0.0021,0.05015,sell,3922440139,SELL_PROFIT,True
265,1712242314035,0.0021,0.05015,sell,3922492983,SELL_PROFIT,True
266,1712242343569,0.0021,0.05015,sell,3922493406,SELL_PROFIT,True
267,1712244316582,0.0021,0.05015,sell,3922515295,SELL_PROFIT,True
268,1712238606608,0.002,0.05016,sell,3922424990,SELL_PROFIT,True
269,1712239566878,0.002,0.05016,sell,3922439155,SELL_PROFIT,True
270,1712242127926,0.002,0.05016,sell,3922490732,SELL_PROFIT,True
271,1712242137771,0.002,0.05016,sell,3922490950,SELL_PROFIT,True
272,1712242314292,0.002,0.05016,sell,3922492997,SELL_PROFIT,True
273,1712244306039,0.002,0.05016,sell,3922515061,SELL_PROFIT,True
274,1712238578079,0.002,0.05017,sell,3922424609,SELL_PROFIT,True
275,1712238587796,0.002,0.05017,sell,3922424740,SELL_PROFIT,True
276,1712239557160,0.002,0.05017,sell,3922438922,SELL_PROFIT,True
277,1712242128171,0.002,0.05017,sell,3922490736,SELL_PROFIT,True
278,1712242304780,0.002,0.05017,sell,3922492761,SELL_PROFIT,True
279,1712244295985,0.002,0.05017,sell,3922514798,SELL_PROFIT,True
280,1712238394430,0.002,0.05018,sell,3922421763,SELL_PROFIT,True
281,1712238578335,0.002,0.05018,sell,3922424611,SELL_PROFIT,True
282,1712239547685,0.002,0.05018,sell,3922438626,SELL_PROFIT,True
283,1712242073345,0.002,0.05018,sell,3922490075,SELL_PROFIT,True
284,1712242110149,0.002,0.05018,sell,3922490544,SELL_PROFIT,True
285,1712242295937,0.002,0.05018,sell,3922492577,SELL_PROFIT,True
286,1712244247293,0.002,0.05018,sell,3922514389,SELL_PROFIT,True
287,1712244285450,0.002,0.05018,sell,3922514725,SELL_PROFIT,True
288,1712238394185,0.002,0.05019,sell,3922421762,SELL_PROFIT,True
289,1712238441105,0.002,0.05019,sell,3922422483,SELL_PROFIT,True
290,1712239547441,0.002,0.05019,sell,3922438617,SELL_PROFIT,True
291,1712242064328,0.002,0.05019,sell,3922489936,SELL_PROFIT,True
292,1712244247538,0.002,0.05019,sell,3922514392,SELL_PROFIT,True
293,1712238393942,0.002,0.0502,sell,3922421761,SELL_PROFIT,True
294,1712239355334,0.002,0.0502,sell,3922436314,SELL_PROFIT,True
295,1712239529924,0.002,0.0502,sell,3922438166,SELL_PROFIT,True
296,1712244227073,0.002,0.0502,sell,3922514150,SELL_PROFIT,True
297,1712238384291,0.002,0.05021,sell,3922421548,SELL_PROFIT,True
298,1712239289222,0.002,0.05021,sell,3922434597,SELL_PROFIT,True
299,1712239355582,0.002,0.05021,sell,3922436317,SELL_PROFIT,True
300,1712238317796,0.002,0.05022,sell,3922420098,SELL_PROFIT,True
301,1712238374596,0.002,0.05022,sell,3922421226,SELL_PROFIT,True
302,1712239289471,0.002,0.05022,sell,3922434599,SELL_PROFIT,True
303,1712239326299,0.002,0.05022,sell,3922435814,SELL_PROFIT,True
304,1712239317342,0.002,0.05023,sell,3922435555,SELL_PROFIT,True
305,1712177408690,0.002,0.05048,sell,3922328308,SELL_PROFIT,True
306,1712177426530,0.002,0.05048,sell,3922328311,SELL_PROFIT,True
307,1712177560262,0.002,0.05048,sell,3922328314,SELL_PROFIT,True
308,1712177595659,0.002,0.05048,sell,3922328316,SELL_PROFIT,True
309,1712177831791,0.002,0.05048,sell,3922328317,SELL_PROFIT,True
310,1712178073848,0.002,0.05048,sell,3922328318,SELL_PROFIT,True
311,1712181729861,0.002,0.05048,sell,3922328319,SELL_PROFIT,True
312,1712182080054,0.002,0.05048,sell,3922328320,SELL_PROFIT,True
313,1712182089066,0.002,0.05048,sell,3922328321,SELL_PROFIT,True
314,1712211011677,0.002,0.05048,sell,3922328322,SELL_PROFIT,True
315,1712211045541,0.002,0.05048,sell,3922328324,SELL_PROFIT,True
316,1712211245754,0.002,0.05048,sell,3922328325,SELL_PROFIT,True
317,1712211423768,0.002,0.05048,sell,3922328326,SELL_PROFIT,True
318,1712211664582,0.002,0.05048,sell,3922328327,SELL_PROFIT,True
319,1712213131429,0.002,0.05048,sell,3922328328,SELL_PROFIT,True
320,1712213417878,0.002,0.05048,sell,3922328329,SELL_PROFIT,True
321,1712213489236,0.002,0.05048,sell,3922328330,SELL_PROFIT,True
322,1712213692635,0.002,0.05048,sell,3922328331,SELL_PROFIT,True
323,1712213906402,0.002,0.05048,sell,3922328332,SELL_PROFIT,True
324,1712214067824,0.002,0.05048,sell,3922328334,SELL_PROFIT,True
325,1712220747280,0.002,0.05048,sell,3922328335,SELL_PROFIT,True
326,1712220757251,0.002,0.05048,sell,3922328337,SELL_PROFIT,True
327,1712221099381,0.002,0.05048,sell,3922328338,SELL_PROFIT,True
328,1712221109112,0.002,0.05048,sell,3922328340,SELL_PROFIT,True
329,1712221137439,0.002,0.05048,sell,3922328341,SELL_PROFIT,True
330,1712221595220,0.002,0.05048,sell,3922328342,SELL_PROFIT,True
331,1712222939038,0.002,0.05048,sell,3922328343,SELL_PROFIT,True
332,1712223126653,0.002,0.05048,sell,3922328344,SELL_PROFIT,True
333,1712223618217,0.002,0.05048,sell,3922328346,SELL_PROFIT,True
334,1712223698904,0.002,0.05048,sell,3922328347,SELL_PROFIT,True
335,1712224384688,0.002,0.05048,sell,3922328348,SELL_PROFIT,True
336,1712177372484,0.002,0.05049,sell,3922328685,SELL_PROFIT,True
337,1712177381537,0.002,0.05049,sell,3922328687,SELL_PROFIT,True
338,1712177822154,0.002,0.05049,sell,3922328693,SELL_PROFIT,True
339,1712181730120,0.002,0.05049,sell,3922328697,SELL_PROFIT,True
340,1712181897514,0.002,0.05049,sell,3922328699,SELL_PROFIT,True
341,1712182054579,0.002,0.05049,sell,3922328701,SELL_PROFIT,True
342,1712211159705,0.002,0.05049,sell,3922328705,SELL_PROFIT,True
343,1712211245996,0.002,0.05049,sell,3922328706,SELL_PROFIT,True
344,1712212994764,0.002,0.05049,sell,3922328708,SELL_PROFIT,True
345,1712213405895,0.002,0.05049,sell,3922328709,SELL_PROFIT,True
346,1712220738036,0.002,0.05049,sell,3922328710,SELL_PROFIT,True
347,1712221586084,0.002,0.05049,sell,3922328711,SELL_PROFIT,True
348,1712222921553,0.002,0.05049,sell,3922328714,SELL_PROFIT,True
349,1712223270582,0.002,0.05049,sell,3922328716,SELL_PROFIT,True
350,1712223402620,0.002,0.05049,sell,3922328721,SELL_PROFIT,True
351,1712223599532,0.002,0.05049,sell,3922328725,SELL_PROFIT,True
352,1712224366939,0.002,0.05049,sell,3922328729,SELL_PROFIT,True
353,1712224384934,0.002,0.05049,sell,3922328733,SELL_PROFIT,True
354,1712225611831,0.002,0.05049,sell,3922328735,SELL_PROFIT,True
355,1712177346276,0.002,0.0505,sell,3922329830,SELL_PROFIT,True
356,1712177821664,0.002,0.0505,sell,3922329831,SELL_PROFIT,True
357,1712181897756,0.002,0.0505,sell,3922329832,SELL_PROFIT,True
358,1712215061781,0.002,0.0505,sell,3922329833,SELL_PROFIT,True
359,1712221541260,0.002,0.0505,sell,3922329835,SELL_PROFIT,True
360,1712223172677,0.002,0.0505,sell,3922329836,SELL_PROFIT,True
361,1712223190152,0.002,0.0505,sell,3922329838,SELL_PROFIT,True
362,1712223393276,0.002,0.0505,sell,3922329839,SELL_PROFIT,True
363,1712223581607,0.002,0.0505,sell,3922329844,SELL_PROFIT,True
364,1712224283599,0.002,0.0505,sell,3922329845,SELL_PROFIT,True
365,1712225395100,0.002,0.0505,sell,3922329846,SELL_PROFIT,True
