,TIMESTAMP,AMOUNT,PRICE,SIDE,ORDERID,LIST,OFFLOAD,ORDERSRCID,S_PRICE,B_PRICE,TANSFERT,BTC_TRANSFERED,ETH_TRANSFERED
221,1722814444812,0.0043,0.04652,sell,4063783760,SELL_PROFIT,True,4063783623,0,0,False,0,0
222,1722814570234,0.0043,0.04652,sell,4063785733,SELL_PROFIT,True,4063785586,0,0,False,0,0
223,1722811746103,0.0043,0.0466,sell,4063747618,SELL_PROFIT,True,4063747442,0,0,False,0,0
224,1722811643277,0.0043,0.04661,sell,4063746199,SELL_PROFIT,True,4063746092,0,0,False,0,0
225,1722811676904,0.0043,0.04662,sell,4063746689,SELL_PROFIT,True,4063746588,0,0,False,0,0
226,1722811299157,0.0043,0.04663,sell,4063742516,SELL_PROFIT,True,4063742436,0,0,False,0,0
227,1722811333209,0.0043,0.04664,sell,4063742873,SELL_PROFIT,True,4063742807,0,0,False,0,0
228,1722810890522,0.0043,0.04665,sell,4063737232,SELL_PROFIT,True,4063737099,0,0,False,0,0
229,1722810900525,0.0043,0.04666,sell,4063737303,SELL_PROFIT,True,4063737259,0,0,False,0,0
230,1722810801980,0.0042,0.04667,sell,4063735876,SELL_PROFIT,True,4063735749,0,0,False,0,0
231,1722810812494,0.0043,0.04667,sell,4063736028,SELL_PROFIT,True,4063735890,0,0,False,0,0
232,1722810744072,0.0042,0.04669,sell,4063735120,SELL_PROFIT,True,4063734972,0,0,False,0,0
233,1722810703543,0.0042,0.0467,sell,4063734421,SELL_PROFIT,True,4063734310,0,0,False,0,0
234,1722805989857,0.0042,0.04677,sell,4063687353,SELL_PROFIT,True,4063640655,0,0,False,0,0
235,1722806515699,0.0042,0.04679,sell,4063683016,SELL_PROFIT,True,4063648266,0,0,False,0,0
236,1722807412738,0.0042,0.0468,sell,4063683174,SELL_PROFIT,True,4063664489,0,0,False,0,0
237,1722807423154,0.0042,0.04681,sell,4063666332,SELL_PROFIT,True,4063665490,0,0,False,0,0
238,1722806525830,0.0042,0.04682,sell,4063655377,SELL_PROFIT,True,4063648974,0,0,False,0,0
239,1722806535457,0.0042,0.04682,sell,4063655399,SELL_PROFIT,True,4063649257,0,0,False,0,0
240,1722806690813,0.0042,0.04683,sell,4063651586,SELL_PROFIT,True,4063651495,0,0,False,0,0
241,1722806565343,0.0042,0.04685,sell,4063650325,SELL_PROFIT,True,4063650114,0,0,False,0,0
242,1722806575841,0.0042,0.04686,sell,4063650547,SELL_PROFIT,True,4063650425,0,0,False,0,0
243,1722806586351,0.0042,0.04686,sell,4063650623,SELL_PROFIT,True,4063650569,0,0,False,0,0
244,1722806747763,0.0042,0.04688,sell,4063652523,SELL_PROFIT,True,4063652390,0,0,False,0,0
