,TIMESTAMP,AMOUNT,PRICE,SIDE,ORDERID,LIST,OFFLOAD,ORDERSRCID,S_PRICE,B_PRICE
135,1722370133346,0.0021,0.0495095238095238,sell,4055758668,WAIT_SELL,False,0,0.04951,0
136,1722370150129,0.0021,0.0494857142857142,sell,4055762832,WAIT_SELL,False,0,0.04949,0
137,1722370555448,0.0021,0.0494380952380952,sell,4055787011,WAIT_SELL,False,0,0.04944,0
138,1722370637740,0.0021,0.0494380952380952,sell,4055788892,WAIT_SELL,False,0,0.04943,0
139,1722371063564,0.0021,0.0494285714285714,sell,4055798110,WAIT_SELL,False,0,0.04942,0
140,1721762692935,0.0019,0.0528894736842105,buy,4046217027,WAIT_BUY,False,0,0,0.05289
141,1721762710450,0.0019,0.0529,buy,4046217461,WAIT_BUY,False,0,0,0.0529
142,1721762719762,0.0019,0.0529052631578947,buy,4046217788,WAIT_BUY,False,0,0,0.05291
143,1721762752287,0.0019,0.0529157894736842,buy,4046218463,WAIT_BUY,False,0,0,0.05292
144,1721762797257,0.0019,0.0529473684210526,buy,4046220389,WAIT_BUY,False,0,0,0.05293
145,1721762807006,0.0019,0.0529473684210526,buy,4046220589,WAIT_BUY,False,0,0,0.05295
146,1721762824082,0.0019,0.0529368421052631,buy,4046221002,WAIT_BUY,False,0,0,0.05294
147,1721762920380,0.0019,0.052978947368421,buy,4046226244,WAIT_BUY,False,0,0,0.05298
148,1721762929463,0.0019,0.053,buy,4046226799,WAIT_BUY,False,0,0,0.05299
149,1721762938149,0.0019,0.053,buy,4046226964,WAIT_BUY,False,0,0,0.053
150,1721762989178,0.0019,0.052978947368421,buy,4046228687,WAIT_BUY,False,0,0,0.05297
151,1721763040322,0.0019,0.0530368421052631,buy,4046232363,WAIT_BUY,False,0,0,0.05303
152,1721763064543,0.0019,0.0529684210526315,buy,4046234025,WAIT_BUY,False,0,0,0.05302
153,1721763108171,0.0019,0.0529578947368421,buy,4046236885,WAIT_BUY,False,0,0,0.05296
154,1721763272287,0.0019,0.0530052631578947,buy,4046242603,WAIT_BUY,False,0,0,0.05301
155,1721763897836,0.0019,0.0530473684210526,buy,4046264440,WAIT_BUY,False,0,0,0.05305
156,1721763906905,0.0019,0.0530578947368421,buy,4046264828,WAIT_BUY,False,0,0,0.05306
157,1721763931970,0.0019,0.0530263157894736,buy,4046265569,WAIT_BUY,False,0,0,0.05304
158,1721768947676,0.0019,0.0528894736842105,buy,4046376978,WAIT_BUY,False,0,0,0.05288
159,1721769206526,0.0019,0.0528684210526315,buy,4046380850,WAIT_BUY,False,0,0,0.05287
160,1721770109547,0.0019,0.0528157894736842,buy,4046389918,WAIT_BUY,False,0,0,0.05282
161,1721770127994,0.0019,0.0528263157894736,buy,4046390212,WAIT_BUY,False,0,0,0.05283
162,1721770137969,0.0019,0.0528368421052631,buy,4046390328,WAIT_BUY,False,0,0,0.05284
163,1721775736135,0.0019,0.0528684210526315,buy,4046467999,WAIT_BUY,False,0,0,0.05285
164,1721775759631,0.0019,0.0528578947368421,buy,4046469036,WAIT_BUY,False,0,0,0.05286
165,1721777458797,0.0019,0.0528,buy,4046513520,WAIT_BUY,False,0,0,0.0528
166,1721801462714,0.002,0.0523,buy,4046778662,WAIT_BUY,False,0,0,0.0523
167,1721816485278,0.002,0.05212,buy,4046920664,WAIT_BUY,False,0,0,0.05212
168,1721816498093,0.002,0.05214,buy,4046921054,WAIT_BUY,False,0,0,0.05213
169,1721816510945,0.002,0.05215,buy,4046921309,WAIT_BUY,False,0,0,0.05214
170,1721816523593,0.002,0.05215,buy,4046921513,WAIT_BUY,False,0,0,0.05215
171,1721816614412,0.002,0.05216,buy,4046922147,WAIT_BUY,False,0,0,0.05216
172,1721816643155,0.002,0.05217,buy,4046922552,WAIT_BUY,False,0,0,0.05217
173,1721816681167,0.002,0.05218,buy,4046922794,WAIT_BUY,False,0,0,0.05218
174,1721816771452,0.002,0.05219,buy,4046923614,WAIT_BUY,False,0,0,0.05219
175,1721818716440,0.002,0.0522,buy,4046937067,WAIT_BUY,False,0,0,0.0522
176,1721825251377,0.002,0.0521,buy,4046995054,WAIT_BUY,False,0,0,0.0521
177,1721825301878,0.002,0.05209,buy,4046996074,WAIT_BUY,False,0,0,0.05209
178,1721825366425,0.002,0.05208,buy,4046997979,WAIT_BUY,False,0,0,0.05208
179,1721829620092,0.002,0.05187,buy,4047081403,WAIT_BUY,False,0,0,0.05187
180,1721833837209,0.002,0.0515,buy,4047199490,WAIT_BUY,False,0,0,0.05149
181,1721833850496,0.002,0.0515,buy,4047199766,WAIT_BUY,False,0,0,0.0515
182,1721833976234,0.002,0.05152,buy,4047202585,WAIT_BUY,False,0,0,0.05152
183,1721834001220,0.002,0.05153,buy,4047203084,WAIT_BUY,False,0,0,0.05153
184,1721834014363,0.002,0.05153,buy,4047203370,WAIT_BUY,False,0,0,0.05154
185,1721834203519,0.002,0.05155,buy,4047206305,WAIT_BUY,False,0,0,0.05155
186,1721834436212,0.002,0.0515,buy,4047210814,WAIT_BUY,False,0,0,0.05151
187,1721834463039,0.002,0.05148,buy,4047212010,WAIT_BUY,False,0,0,0.05148
188,1721834949186,0.002,0.05157,buy,4047228478,WAIT_BUY,False,0,0,0.05156
189,1721834962783,0.002,0.05157,buy,4047228880,WAIT_BUY,False,0,0,0.05157
190,1721836056546,0.002,0.05158,buy,4047251362,WAIT_BUY,False,0,0,0.05158
191,1721836144147,0.002,0.0516,buy,4047253000,WAIT_BUY,False,0,0,0.05159
192,1721836158167,0.002,0.0516,buy,4047253478,WAIT_BUY,False,0,0,0.0516
193,1721836208359,0.002,0.05161,buy,4047254583,WAIT_BUY,False,0,0,0.05161
194,1721836246660,0.002,0.05162,buy,4047255601,WAIT_BUY,False,0,0,0.05162
195,1721836262621,0.002,0.05163,buy,4047255985,WAIT_BUY,False,0,0,0.05163
196,1721837175249,0.002,0.05164,buy,4047275070,WAIT_BUY,False,0,0,0.05164
197,1721844815218,0.002,0.05136,buy,4047392572,WAIT_BUY,False,0,0,0.05132
198,1721844828160,0.002,0.05136,buy,4047392837,WAIT_BUY,False,0,0,0.05136
199,1721844878373,0.002,0.05137,buy,4047393622,WAIT_BUY,False,0,0,0.05137
200,1721844945050,0.002,0.05138,buy,4047394999,WAIT_BUY,False,0,0,0.05139
201,1721844957509,0.002,0.05138,buy,4047395144,WAIT_BUY,False,0,0,0.05138
202,1721845047559,0.002,0.05135,buy,4047397048,WAIT_BUY,False,0,0,0.05135
203,1721845236295,0.002,0.05133,buy,4047401652,WAIT_BUY,False,0,0,0.05134
204,1721845250587,0.002,0.05133,buy,4047402612,WAIT_BUY,False,0,0,0.05133
205,1721847151977,0.002,0.05141,buy,4047463162,WAIT_BUY,False,0,0,0.05141
206,1721847164560,0.002,0.05142,buy,4047463685,WAIT_BUY,False,0,0,0.05142
207,1721847191921,0.002,0.05145,buy,4047464759,WAIT_BUY,False,0,0,0.05144
208,1721847204398,0.002,0.05146,buy,4047465186,WAIT_BUY,False,0,0,0.05145
209,1721847218061,0.002,0.051455,buy,4047465647,WAIT_BUY,False,0,0,0.05146
210,1721847243764,0.002,0.05147,buy,4047466203,WAIT_BUY,False,0,0,0.05147
211,1721847413451,0.002,0.05143,buy,4047470747,WAIT_BUY,False,0,0,0.05143
